date,station_id,AWND,TAVG,TMAX,TMIN,WESF
20200204,US1NYRN0024,,,,,0
20200204,US1NYSC0027,,,,,0
20200204,US1NYSF0016,,,,,0
20200204,US1NYSF0073,,,,,0
20200204,US1NYSF0103,,,,,0
20200204,US1NYSF0114,,,,,0
20200204,US1NYSF0127,,,,,0
20200204,US1NYSL0006,,,,,0
20200204,US1NYTM0003,,,,,0
20200204,US1NYTM0015,,,,,0
20200204,US1NYTM0042,,,,,0
20200204,US1NYUL0029,,,,,0
20200204,US1NYWC0018,,,,,0
20200204,US1NYWN0006,,,,,0
20200204,US1NYWN0018,,,,,0
20200204,US1NYWN0026,,,,,0
20200204,USC00300023,,,128,-22,
20200204,USC00300055,,,33,-11,
20200204,USC00300063,,,78,-39,
20200204,USC00300085,,,106,0,
20200204,USC00300093,,,94,-6,
20200204,USC00300183,,,117,-17,
20200204,USC00300321,,,78,-11,
20200204,USC00300331,,,72,-11,
20200204,USC00300343,,,72,-22,
20200204,USC00300364,13,,111,-11,
20200204,USC00300443,31,,61,-11,
20200204,USC00300668,,,0,-78,
20200204,USC00300785,,,6,-50,
20200204,USC00300870,,,61,-33,
20200204,USC00300889,,,106,-6,
20200204,USC00300937,,,78,0,
20200204,USC00301068,,,56,-39,
20200204,USC00301102,,,83,-28,
20200204,USC00301110,,,44,-33,
20200204,USC00301152,,,78,-6,
20200204,USC00301211,,,94,-6,
20200204,USC00301309,,,111,17,
20200204,USC00301595,,,67,-33,
20200204,USC00301625,,,72,6,
20200204,USC00301664,,,28,-61,
20200204,USC00301708,,,33,-28,
20200204,USC00301752,,,17,-22,
20200204,USC00301787,,,83,-22,
20200204,USC00301966,,,28,-56,
20200204,USC00301974,,,111,-11,
20200204,USC00302031,,,61,-39,
20200204,USC00302036,,,67,-39,
20200204,USC00302151,,,83,50,
20200204,USC00302169,,,139,-39,
20200204,USC00302197,,,67,6,0
20200204,USC00302366,,,44,-39,
20200204,USC00302454,,,83,-39,
20200204,USC00302574,,,22,-67,
20200204,USC00302610,,,100,-6,
20200204,USC00303025,,,100,-28,
20200204,USC00303050,,,67,-22,
20200204,USC00303087,,,61,-22,
20200204,USC00303184,,,67,-17,
20200204,USC00303322,,,11,-44,
20200204,USC00303346,,,22,-56,
20200204,USC00303773,,,22,-22,
20200204,USC00303851,,,0,-100,
20200204,USC00303955,,,94,-33,
20200204,USC00303983,,,89,-28,
20200204,USC00304102,,,6,-83,
20200204,USC00304174,,,83,-39,
20200204,USC00304207,,,128,6,
20200204,USC00304575,,,78,-44,
20200204,USC00304731,,,0,-22,
20200204,USC00304808,,,100,-17,
20200204,USC00304844,,,28,0,
20200204,USC00304912,,,33,-39,
20200204,USC00304996,,,17,-50,
20200204,USC00305113,,,50,-39,
20200204,USC00305142,,,67,-6,
20200204,USC00305233,,,83,-22,
20200204,USC00305426,,,128,6,
20200204,USC00305512,,,44,-33,
20200204,USC00305597,,,83,-11,
20200204,USC00305606,,,139,50,
20200204,USC00305714,,,6,-67,
20200204,USC00306047,,,78,-6,
20200204,USC00306085,,,89,-33,
20200204,USC00306164,,,33,-28,
20200204,USC00306184,,,17,-78,
20200204,USC00306196,,,128,0,
20200204,USC00306276,,,100,22,
20200204,USC00306314,,,33,-6,
20200204,USC00306525,,,78,-11,
20200204,USC00306538,,,28,-56,
20200204,USC00306747,,,89,17,
20200204,USC00306774,,,117,-11,
20200204,USC00306867,,,39,-33,
20200204,USC00307134,,,78,22,
20200204,USC00307484,,,56,-28,
20200204,USC00307520,,,89,-28,
20200204,USC00307705,,,72,-39,
20200204,USC00307742,0,,122,-17,
20200204,USC00307842,,,67,-39,
20200204,USC00308248,,,0,-106,
20200204,USC00308455,,,72,17,
20200204,USC00308577,,,117,6,
20200204,USC00308578,,,33,-28,
20200204,USC00308631,,,6,-61,
20200204,USC00308721,,,111,-6,
20200204,USC00308839,,,78,-17,
20200204,USC00308910,,,67,0,
20200204,USC00308932,,,83,-33,
20200204,USC00308962,,,83,-6,
20200204,USC00309000,,,33,-28,
20200204,USC00309047,,,128,0,
20200204,USC00309049,,,33,-28,
20200204,USC00309072,,,111,-11,
20200204,USC00309389,,,44,-33,
20200204,USC00309442,,,100,-22,
20200204,USC00309593,,,72,-6,
20200204,USC00309690,,,67,-11,
20200204,USR0000NGAN,,17,67,-11,
20200204,USR0000NSAR,,18,44,-22,
20200204,USR0000NSCH,,6,61,-44,
20200204,USR0000NSHR,,7,61,-39,
20200204,USR0000NSTO,,50,117,-17,
20200204,USW00004724,,,17,-17,
20200204,USW00004725,33,36,83,-10,
20200204,USW00004781,12,65,117,17,
20200204,USW00004789,17,,128,-16,
20200204,USW00014719,14,,106,-21,
20200204,USW00014732,24,80,144,39,
20200204,USW00014733,33,21,28,-5,
20200204,USW00014735,25,18,72,-27,
20200204,USW00014743,,,33,-44,
20200204,USW00014747,22,,33,0,
20200204,USW00014748,11,,61,-16,
20200204,USW00014750,5,-1,33,-43,
20200204,USW00014757,12,,122,-21,
20200204,USW00014768,31,16,28,0,
20200204,USW00014771,29,12,28,0,
20200204,USW00054757,37,,94,-32,
20200204,USW00054773,28,,28,-5,
20200204,USW00054778,26,,56,-16,
20200204,USW00054780,14,,83,17,
20200204,USW00054787,21,,128,28,
20200204,USW00054790,14,,111,11,
20200204,USW00064756,,,120,-28,
20200204,USW00064758,,,55,-18,
20200204,USW00064775,30,,39,-16,
20200204,USW00064776,5,,17,-55,
20200204,USW00094704,33,,33,6,
20200204,USW00094725,17,,22,-60,
20200204,USW00094728,15,,161,61,
20200204,USW00094740,14,,11,-105,
20200204,USW00094745,17,,128,22,
20200204,USW00094789,22,74,117,39,
20200204,USW00094790,22,,22,-38,
20200205,US1NYAB0021,,,,,0
20200205,US1NYCB0016,,,,,0
20200205,US1NYCN0009,,,,,0
20200205,US1NYCQ0039,,,,,0
20200205,US1NYCR0005,,,,,0
20200205,US1NYCY0002,,,,,0
20200205,US1NYDL0023,,,,,0
20200205,US1NYDT0010,,,,,0
20200205,US1NYDT0024,,,,,0
20200205,US1NYER0059,,,,,0
20200205,US1NYER0086,,,,,0
20200205,US1NYER0138,,,,,0
20200205,US1NYES0011,,,,,3
20200205,US1NYFK0007,,,,,0
20200205,US1NYFK0009,,,,,3
20200205,US1NYGR0013,,,,,0
20200205,US1NYHM0006,,,,,0
20200205,US1NYHM0008,,,,,0
20200205,US1NYJF0032,,,,,0
20200205,US1NYMR0015,,,,,0
20200205,US1NYNS0034,,,,,0
20200205,US1NYOG0046,,,,,0
20200205,US1NYOG0071,,,,,0
20200205,US1NYRN0020,,,,,0
20200205,US1NYRN0024,,,,,0
20200205,US1NYSC0020,,,,,0
20200205,US1NYSC0027,,,,,0
20200205,US1NYSF0016,,,,,0
20200205,US1NYSF0073,,,,,0
20200205,US1NYSF0103,,,,,0
20200205,US1NYSF0114,,,,,0
20200205,US1NYSF0127,,,,,0
20200205,US1NYSL0006,,,,,0
20200205,US1NYSR0016,,,,,0
20200205,US1NYTM0015,,,,,0
20200205,US1NYTM0042,,,,,0
20200205,US1NYUL0029,,,,,0
20200205,US1NYUL0031,,,,,0
20200205,US1NYWC0018,,,,,0
20200205,US1NYWN0018,,,,,0
20200205,USC00300023,,,56,-33,
20200205,USC00300055,,,17,-56,
20200205,USC00300063,,,78,-22,
20200205,USC00300085,,,94,-61,
20200205,USC00300093,,,89,-56,
20200205,USC00300183,,,50,-50,
20200205,USC00300321,,,22,-33,
20200205,USC00300331,,,44,-39,
20200205,USC00300343,,,17,-44,
20200205,USC00300364,9,,100,17,
20200205,USC00300443,36,,6,-67,
20200205,USC00300668,,,22,-83,
20200205,USC00300785,,,28,-67,
20200205,USC00300870,,,33,-17,
20200205,USC00300889,,,94,33,
20200205,USC00300937,,,33,-28,
20200205,USC00301068,,,44,-17,
20200205,USC00301102,,,117,-17,
20200205,USC00301110,,,28,-28,
20200205,USC00301152,,,17,-44,
20200205,USC00301211,,,100,11,
20200205,USC00301309,,,117,33,
20200205,USC00301595,,,39,-17,
20200205,USC00301625,,,6,-67,
20200205,USC00301664,,,17,-67,
20200205,USC00301708,,,39,-17,
20200205,USC00301752,,,-6,-44,
20200205,USC00301787,,,50,-33,
20200205,USC00301966,,,22,-100,
20200205,USC00301974,,,33,-39,
20200205,USC00302031,,,67,-22,
20200205,USC00302036,,,111,-28,
20200205,USC00302151,,,94,39,
20200205,USC00302169,,,6,-33,
20200205,USC00302197,,,22,-50,0
20200205,USC00302366,,,111,-22,
20200205,USC00302454,,,122,-22,
20200205,USC00302574,,,-17,-150,
20200205,USC00302610,,,56,-22,
20200205,USC00303025,,,61,-67,
20200205,USC00303050,,,39,-50,
20200205,USC00303087,,,33,-22,
20200205,USC00303184,,,28,-39,
20200205,USC00303322,,,33,-39,
20200205,USC00303346,,,22,-78,
20200205,USC00303773,,,6,-50,
20200205,USC00303851,,,22,-61,
20200205,USC00303955,,,17,-50,
20200205,USC00303983,,,22,-50,
20200205,USC00304102,,,33,-67,
20200205,USC00304174,,,61,-39,
20200205,USC00304207,,,67,-50,
20200205,USC00304575,,,128,-33,
20200205,USC00304731,,,22,-22,
20200205,USC00304808,,,89,-72,
20200205,USC00304844,,,6,-56,
20200205,USC00304912,,,33,-56,
20200205,USC00304996,,,22,-72,
20200205,USC00305113,,,83,-28,
20200205,USC00305142,,,56,17,
20200205,USC00305233,,,89,-39,
20200205,USC00305426,,,128,-6,
20200205,USC00305512,,,67,-56,
20200205,USC00305597,,,28,-44,
20200205,USC00305606,,,144,56,
20200205,USC00305714,,,28,-67,
20200205,USC00306047,,,22,-44,
20200205,USC00306085,,,61,-22,
20200205,USC00306164,,,33,-78,
20200205,USC00306184,,,,-78,
20200205,USC00306196,,,111,-56,
20200205,USC00306276,,,72,39,
20200205,USC00306314,,,28,-56,
20200205,USC00306525,,,11,-61,
20200205,USC00306538,,,11,-61,
20200205,USC00306747,,,28,-39,
20200205,USC00306774,,,122,11,
20200205,USC00306867,,,17,-33,
20200205,USC00307134,,,89,28,
20200205,USC00307484,,,50,11,
20200205,USC00307520,,,44,-17,
20200205,USC00307705,,,56,-28,
20200205,USC00307742,0,,106,11,
20200205,USC00307842,,,28,-28,
20200205,USC00308248,,,28,-89,
20200205,USC00308455,,,56,-56,
20200205,USC00308577,,,122,11,
20200205,USC00308578,,,28,-39,
20200205,USC00308631,,,11,-83,
20200205,USC00308721,,,111,17,
20200205,USC00308839,,,28,-39,
20200205,USC00308910,,,17,-56,
20200205,USC00308932,,,122,-28,
20200205,USC00308962,,,44,-83,
20200205,USC00309000,,,17,-67,
20200205,USC00309047,,,100,-11,
20200205,USC00309049,,,22,-44,
20200205,USC00309072,,,56,-22,
20200205,USC00309389,,,44,-17,
20200205,USC00309442,,,67,-22,
20200205,USC00309593,,,28,-72,
20200205,USC00309690,,,17,-67,
20200205,USR0000NGAN,,-12,6,-33,
20200205,USR0000NSAR,,6,28,-33,
20200205,USR0000NSCH,,-19,17,-61,
20200205,USR0000NSHR,,-17,11,-39,
20200205,USR0000NSTO,,22,44,-11,
20200205,USW00004725,36,-24,-10,-43,
20200205,USW00004781,43,56,100,33,
20200205,USW00004789,18,,50,-16,
20200205,USW00014719,33,,83,22,
20200205,USW00014732,46,69,117,33,
20200205,USW00014733,44,-18,-5,-38,
20200205,USW00014735,37,33,50,-16,
20200205,USW00014743,,,17,-83,
20200205,USW00014747,41,,0,-38,
20200205,USW00014748,31,,11,-32,
20200205,USW00014750,34,2,11,-38,
20200205,USW00014757,23,,56,-10,
20200205,USW00014768,41,-20,0,-43,
20200205,USW00014771,38,-2,17,-32,
20200205,USW00054757,34,,-16,-60,
20200205,USW00054773,34,,11,-43,
20200205,USW00054778,26,,0,-38,
20200205,USW00054780,27,,78,44,
20200205,USW00054787,43,,111,44,
20200205,USW00054790,33,,94,33,
20200205,USW00064756,,,40,-24,
20200205,USW00064758,,,-4,-53,
20200205,USW00064775,33,,17,-27,
20200205,USW00064776,30,,11,-110,
20200205,USW00094704,38,,6,-32,
20200205,USW00094725,23,,-66,-116,
20200205,USW00094728,26,,128,39,
20200205,USW00094740,17,,-21,-160,
20200205,USW00094745,33,,72,22,
20200205,USW00094789,44,66,106,39,
20200205,USW00094790,37,,6,-66,
20200206,US1NYAB0010,,,,,163
20200206,US1NYAB0021,,,,,91
20200206,US1NYAB0023,,,,,104
20200206,US1NYAB0032,,,,,23
20200206,US1NYAB0046,,,,,114
20200206,US1NYAB0047,,,,,119
20200206,US1NYAL0011,,,,,112
20200206,US1NYBM0034,,,,,79
20200206,US1NYCB0016,,,,,86
20200206,US1NYCL0012,,,,,36
20200206,US1NYCN0009,,,,,117
20200206,US1NYCQ0035,,,,,84
20200206,US1NYCQ0039,,,,,86
20200206,US1NYCR0005,,,,,107
20200206,US1NYCY0002,,,,,104
20200206,US1NYDT0010,,,,,0
20200206,US1NYDT0012,,,,,0
20200206,US1NYDT0024,,,,,0
20200206,US1NYER0059,,,,,58
20200206,US1NYER0060,,,,,91
20200206,US1NYER0077,,,,,109
20200206,US1NYER0086,,,,,71
20200206,US1NYER0098,,,,,66
20200206,US1NYER0138,,,,,109
20200206,US1NYER0164,,,,,66
20200206,US1NYER0166,,,,,102
20200206,US1NYER0177,,,,,74
20200206,US1NYES0006,,,,,81
20200206,US1NYES0007,,,,,41
20200206,US1NYES0011,,,,,41
20200206,US1NYFK0007,,,,,48
20200206,US1NYFK0009,,,,,43
20200206,US1NYGR0013,,,,,64
20200206,US1NYHR0012,,,,,150
20200206,US1NYJF0032,,,,,41
20200206,US1NYLV0005,,,,,112
20200206,US1NYMR0015,,,,,84
20200206,US1NYNG0030,,,,,41
20200206,US1NYNS0034,,,,,0
20200206,US1NYOD0043,,,,,99
20200206,US1NYOD0060,,,,,135
20200206,US1NYOD0063,,,,,86
20200206,US1NYOG0071,,,,,89
20200206,US1NYON0017,,,,,102
20200206,US1NYOT0029,,,,,124
20200206,US1NYRN0013,,,,,104
20200206,US1NYRN0015,,,,,104
20200206,US1NYRN0020,,,,,102
20200206,US1NYRN0024,,,,,109
20200206,US1NYSC0002,,,,,188
20200206,US1NYSC0011,,,,,117
20200206,US1NYSC0017,,,,,114
20200206,US1NYSC0027,,,,,99
20200206,US1NYSF0016,,,,,0
20200206,US1NYSF0065,,,,,0
20200206,US1NYSF0073,,,,,0
20200206,US1NYSF0103,,,,,0
20200206,US1NYSF0114,,,,,0
20200206,US1NYSF0127,,,,,0
20200206,US1NYSL0006,,,,,33
20200206,US1NYSR0016,,,,,183
20200206,US1NYSR0029,,,,,119
20200206,US1NYST0030,,,,,61
20200206,US1NYTM0015,,,,,122
20200206,US1NYTM0042,,,,,119
20200206,US1NYUL0029,,,,,0
20200206,US1NYUL0031,,,,,0
20200206,US1NYWC0018,,,,,0
20200206,US1NYWN0006,,,,,114
20200206,US1NYWN0018,,,,,109
20200206,US1NYWN0026,,,,,94
20200206,US1NYWR0017,,,,,97
20200206,US1NYWS0008,,,,,117
20200206,USC00300023,,,6,-39,
20200206,USC00300055,,,-6,-61,
20200206,USC00300063,,,44,-44,
20200206,USC00300085,,,6,-67,
20200206,USC00300093,,,-6,-56,
20200206,USC00300183,,,6,-50,
20200206,USC00300321,,,-17,-50,
20200206,USC00300331,,,-11,-44,
20200206,USC00300343,,,-28,-56,
20200206,USC00300364,9,,44,17,
20200206,USC00300443,76,,-22,-78,
20200206,USC00300668,,,-33,-94,
20200206,USC00300785,,,-33,-78,
20200206,USC00300870,,,0,-50,
20200206,USC00300889,,,56,28,
20200206,USC00300937,,,0,-39,
20200206,USC00301068,,,22,-39,
20200206,USC00301102,,,0,-33,
20200206,USC00301110,,,-11,-50,
20200206,USC00301152,,,-22,-50,
20200206,USC00301211,,,44,-11,
20200206,USC00301309,,,44,22,
20200206,USC00301595,,,11,-44,
20200206,USC00301625,,,-17,-67,
20200206,USC00301664,,,-67,-117,
20200206,USC00301708,,,17,-44,
20200206,USC00301752,,,0,-28,
20200206,USC00301787,,,-22,-44,
20200206,USC00301966,,,-39,-144,
20200206,USC00301974,,,0,-44,
20200206,USC00302031,,,22,-50,
20200206,USC00302036,,,-6,-50,
20200206,USC00302151,,,61,39,
20200206,USC00302169,,,44,-44,
20200206,USC00302197,,,-11,-50,64
20200206,USC00302366,,,-6,-44,
20200206,USC00302454,,,6,-50,
20200206,USC00302574,,,-72,-122,
20200206,USC00302610,,,0,-39,
20200206,USC00303025,,,-11,-67,
20200206,USC00303050,,,-11,-50,
20200206,USC00303087,,,0,-44,
20200206,USC00303184,,,-22,-56,
20200206,USC00303322,,,-17,-56,
20200206,USC00303346,,,-28,-100,
20200206,USC00303773,,,6,-50,
20200206,USC00303851,,,-6,-94,
20200206,USC00303955,,,-22,-50,
20200206,USC00303983,,,-22,-61,
20200206,USC00304102,,,-44,-94,
20200206,USC00304174,,,-6,-44,
20200206,USC00304207,,,17,-50,
20200206,USC00304575,,,50,-61,
20200206,USC00304731,,,0,-22,
20200206,USC00304808,,,-6,-72,
20200206,USC00304844,,,-17,-56,
20200206,USC00304912,,,-33,-67,
20200206,USC00304996,,,-56,-156,
20200206,USC00305113,,,-6,-44,
20200206,USC00305142,,,33,17,
20200206,USC00305233,,,-33,-61,
20200206,USC00305426,,,22,-28,
20200206,USC00305512,,,-33,-83,
20200206,USC00305597,,,-22,-56,
20200206,USC00305606,,,139,44,
20200206,USC00305714,,,-33,-89,
20200206,USC00306047,,,0,-50,
20200206,USC00306085,,,11,-39,
20200206,USC00306164,,,-44,-94,
20200206,USC00306184,,,0,-61,
20200206,USC00306196,,,11,-56,
20200206,USC00306276,,,61,39,
20200206,USC00306314,,,0,-67,
20200206,USC00306525,,,-17,-61,
20200206,USC00306538,,,-56,-117,
20200206,USC00306747,,,-11,-39,
20200206,USC00306774,,,33,-11,
20200206,USC00306867,,,6,-56,
20200206,USC00307134,,,56,28,
20200206,USC00307484,,,17,-44,
20200206,USC00307520,,,28,-39,
20200206,USC00307705,,,-11,-44,
20200206,USC00307742,0,,39,0,
20200206,USC00307842,,,-17,-56,
20200206,USC00308248,,,-44,-94,
20200206,USC00308455,,,-22,-78,
20200206,USC00308577,,,50,17,
20200206,USC00308578,,,39,-44,
20200206,USC00308631,,,-50,-111,
20200206,USC00308721,,,50,28,
20200206,USC00308839,,,183,-56,
20200206,USC00308910,,,17,-61,
20200206,USC00308932,,,-6,-50,
20200206,USC00308962,,,-39,-83,
20200206,USC00309000,,,-39,-72,
20200206,USC00309047,,,6,-28,
20200206,USC00309049,,,6,-67,
20200206,USC00309072,,,-11,-50,
20200206,USC00309389,,,11,-156,
20200206,USC00309442,,,0,-28,
20200206,USC00309593,,,-33,-72,
20200206,USC00309690,,,-11,-44,
20200206,USR0000NGAN,,3,22,-33,
20200206,USR0000NSAR,,-26,-6,-50,
20200206,USR0000NSCH,,-29,-6,-61,
20200206,USR0000NSHR,,-6,22,-39,
20200206,USR0000NSTO,,10,33,-6,
20200206,USW00004724,,,-17,-50,
20200206,USW00004725,30,-18,17,-38,
20200206,USW00004781,38,44,56,28,
20200206,USW00004789,28,,17,-10,
20200206,USW00014719,37,,67,33,
20200206,USW00014732,50,35,50,17,
20200206,USW00014733,55,-29,-10,-43,
20200206,USW00014735,20,-10,6,-27,
20200206,USW00014743,,,-44,-111,
20200206,USW00014747,46,,-5,-32,
20200206,USW00014748,19,,28,-27,
20200206,USW00014750,27,-33,-5,-55,
20200206,USW00014757,15,,33,0,
20200206,USW00014768,49,-29,0,-49,
20200206,USW00014771,31,-22,6,-43,
20200206,USW00054757,18,,11,-49,
20200206,USW00054773,24,,6,-49,
20200206,USW00054778,15,,0,-38,
20200206,USW00054780,36,,56,39,
20200206,USW00054787,35,,61,33,
20200206,USW00054790,21,,61,39,
20200206,USW00064756,,,32,-14,
20200206,USW00064758,,,15,-42,
20200206,USW00064775,31,,11,-38,
20200206,USW00064776,20,,-49,-82,
20200206,USW00094704,25,,6,-38,
20200206,USW00094725,48,,-60,-88,
20200206,USW00094728,31,,50,17,
20200206,USW00094740,30,,-43,-105,
20200206,USW00094745,28,,39,11,
20200206,USW00094789,36,47,61,28,
20200206,USW00094790,57,,-38,-66,
20200207,US1NYAB0021,,,,,0
20200207,US1NYAL0011,,,,,71
20200207,US1NYCB0016,,,,,0
20200207,US1NYCL0012,,,,,89
20200207,US1NYCN0009,,,,,0
20200207,US1NYCQ0035,,,,,18
20200207,US1NYCQ0039,,,,,23
20200207,US1NYCR0005,,,,,23
20200207,US1NYCY0002,,,,,79
20200207,US1NYDL0023,,,,,0
20200207,US1NYDL0032,,,,,0
20200207,US1NYDT0010,,,,,0
20200207,US1NYDT0012,,,,,0
20200207,US1NYDT0024,,,,,0
20200207,US1NYER0059,,,,,10
20200207,US1NYER0086,,,,,170
20200207,US1NYER0098,,,,,48
20200207,US1NYER0164,,,,,69
20200207,US1NYER0166,,,,,15
20200207,US1NYER0177,,,,,25
20200207,US1NYES0011,,,,,132
20200207,US1NYFK0007,,,,,145
20200207,US1NYFK0009,,,,,140
20200207,US1NYJF0032,,,,,97
20200207,US1NYLV0005,,,,,46
20200207,US1NYMR0015,,,,,208
20200207,US1NYNS0034,,,,,0
20200207,US1NYOG0071,,,,,61
20200207,US1NYON0017,,,,,152
20200207,US1NYRN0020,,,,,0
20200207,US1NYRN0024,,,,,0
20200207,US1NYSC0027,,,,,0
20200207,US1NYSF0016,,,,,0
20200207,US1NYSF0065,,,,,0
20200207,US1NYSF0073,,,,,0
20200207,US1NYSF0103,,,,,0
20200207,US1NYSF0114,,,,,0
20200207,US1NYSF0127,,,,,0
20200207,US1NYSF0136,,,,,170
20200207,US1NYSL0006,,,,,135
20200207,US1NYSR0016,,,,,0
20200207,US1NYTM0015,,,,,163
20200207,US1NYUL0029,,,,,0
20200207,US1NYUL0031,,,,,0
20200207,US1NYWC0018,,,,,0
20200207,US1NYWN0006,,,,,61
20200207,US1NYWN0018,,,,,20
20200207,USC00300023,,,17,-33,
20200207,USC00300055,,,-33,-61,
20200207,USC00300063,,,17,-22,
20200207,USC00300085,,,6,-67,
20200207,USC00300093,,,11,-44,
20200207,USC00300183,,,11,-56,
20200207,USC00300321,,,6,-33,
20200207,USC00300331,,,17,-44,
20200207,USC00300343,,,-11,-56,
20200207,USC00300364,9,,61,17,
20200207,USC00300443,67,,-33,-72,
20200207,USC00300668,,,0,-61,
20200207,USC00300785,,,-11,-67,
20200207,USC00300870,,,0,-33,
20200207,USC00300889,,,61,39,
20200207,USC00300937,,,0,-44,
20200207,USC00301068,,,17,-17,
20200207,USC00301102,,,17,-6,
20200207,USC00301110,,,0,-39,
20200207,USC00301152,,,-6,-44,
20200207,USC00301211,,,17,6,
20200207,USC00301309,,,44,22,
20200207,USC00301595,,,11,-44,
20200207,USC00301625,,,-11,-61,
20200207,USC00301664,,,-67,-83,
20200207,USC00301708,,,0,-39,
20200207,USC00301752,,,-17,-83,
20200207,USC00301787,,,6,-44,
20200207,USC00301966,,,-33,-100,
20200207,USC00301974,,,0,-50,
20200207,USC00302031,,,6,-39,
20200207,USC00302036,,,44,-6,
20200207,USC00302151,,,100,33,
20200207,USC00302169,,,-22,-83,
20200207,USC00302197,,,-17,-56,5
20200207,USC00302366,,,56,-11,
20200207,USC00302454,,,50,-50,
20200207,USC00302574,,,-61,-122,
20200207,USC00302610,,,17,-17,
20200207,USC00303025,,,-11,-67,
20200207,USC00303050,,,17,-50,
20200207,USC00303087,,,11,-44,
20200207,USC00303184,,,-11,-44,
20200207,USC00303322,,,-6,-44,
20200207,USC00303346,,,-61,-83,
20200207,USC00303773,,,-17,-67,
20200207,USC00303851,,,-28,-61,
20200207,USC00303955,,,0,-44,
20200207,USC00303983,,,-6,-56,
20200207,USC00304102,,,-6,-78,
20200207,USC00304174,,,22,-33,
20200207,USC00304207,,,11,-44,
20200207,USC00304575,,,44,-56,
20200207,USC00304731,,,0,-11,
20200207,USC00304808,,,6,-56,
20200207,USC00304844,,,-33,-61,
20200207,USC00304912,,,-11,-67,
20200207,USC00304996,,,-61,-83,
20200207,USC00305113,,,39,-33,
20200207,USC00305142,,,117,-11,
20200207,USC00305233,,,11,-33,
20200207,USC00305426,,,28,-17,
20200207,USC00305512,,,11,-39,
20200207,USC00305597,,,-11,-56,
20200207,USC00305606,,,111,44,
20200207,USC00305714,,,-6,-56,
20200207,USC00306047,,,-17,-44,
20200207,USC00306085,,,17,-28,
20200207,USC00306164,,,-50,-83,
20200207,USC00306184,,,-6,,
20200207,USC00306196,,,17,-56,
20200207,USC00306276,,,56,39,
20200207,USC00306314,,,-22,-67,
20200207,USC00306525,,,-11,-61,
20200207,USC00306538,,,-44,-72,
20200207,USC00306747,,,-11,-44,
20200207,USC00306774,,,22,0,
20200207,USC00306867,,,6,-50,
20200207,USC00307134,,,133,22,
20200207,USC00307484,,,6,-11,
20200207,USC00307520,,,11,-39,
20200207,USC00307705,,,22,-22,
20200207,USC00307742,0,,28,17,
20200207,USC00307842,,,-6,-39,
20200207,USC00308248,,,-11,-61,
20200207,USC00308455,,,-39,-61,
20200207,USC00308577,,,44,17,
20200207,USC00308578,,,6,-61,
20200207,USC00308631,,,-22,-78,
20200207,USC00308721,,,56,28,
20200207,USC00308910,,,-11,-56,
20200207,USC00308932,,,33,-28,
20200207,USC00308962,,,-22,-78,
20200207,USC00309000,,,-33,-67,
20200207,USC00309047,,,33,0,
20200207,USC00309049,,,-11,-56,
20200207,USC00309072,,,-17,-56,
20200207,USC00309389,,,11,-156,
20200207,USC00309442,,,22,0,
20200207,USC00309593,,,-17,-67,
20200207,USC00309690,,,-11,-33,
20200207,USR0000NGAN,,-31,6,-78,
20200207,USR0000NSAR,,-20,0,-78,
20200207,USR0000NSCH,,-38,-6,-94,
20200207,USR0000NSHR,,-28,22,-72,
20200207,USR0000NSTO,,21,61,-17,
20200207,USW00004724,,,-39,-83,
20200207,USW00004725,57,-16,28,-82,
20200207,USW00004781,76,59,122,0,
20200207,USW00004789,53,,56,-27,
20200207,USW00014719,73,,128,0,
20200207,USW00014732,81,47,144,6,
20200207,USW00014733,51,-36,-32,-66,
20200207,USW00014735,58,2,17,-66,
20200207,USW00014743,,,-67,-83,
20200207,USW00014747,51,,-21,-38,
20200207,USW00014748,38,,6,-60,
20200207,USW00014750,28,-19,0,-127,
20200207,USW00014757,39,,61,-5,
20200207,USW00014768,60,-33,-21,-66,
20200207,USW00014771,50,-23,6,-66,
20200207,USW00054757,60,,-10,-93,
20200207,USW00054773,54,,-27,-82,
20200207,USW00054778,45,,-10,-60,
20200207,USW00054780,71,,133,11,
20200207,USW00054787,76,,133,11,
20200207,USW00054790,66,,133,11,
20200207,USW00064756,,,65,-30,
20200207,USW00064758,,,14,-76,
20200207,USW00064775,40,,11,-82,
20200207,USW00064776,50,,-38,-93,
20200207,USW00094704,50,,-5,-71,
20200207,USW00094725,62,,-49,-127,
20200207,USW00094728,43,,133,6,
20200207,USW00094740,34,,-27,-138,
20200207,USW00094745,64,,111,-10,
20200207,USW00094789,88,58,122,6,
20200207,USW00094790,53,,-49,-155,
20200208,US1NYAB0010,,,,,51
20200208,US1NYAB0023,,,,,38
20200208,US1NYAB0032,,,,,53
20200208,US1NYAL0011,,,,,58
20200208,US1NYBM0034,,,,,221
20200208,US1NYCB0016,,,,,33
20200208,US1NYCL0012,,,,,406
20200208,US1NYCN0009,,,,,191
20200208,US1NYCQ0039,,,,,81
20200208,US1NYCR0005,,,,,246
20200208,US1NYCY0002,,,,,216
20200208,US1NYDT0010,,,,,0
20200208,US1NYDT0012,,,,,0
20200208,US1NYDT0024,,,,,0
20200208,US1NYER0059,,,,,53
20200208,US1NYER0060,,,,,0
20200208,US1NYER0077,,,,,30
20200208,US1NYER0098,,,,,46
20200208,US1NYER0138,,,,,51
20200208,US1NYER0166,,,,,99
